India	2020-12-28 00:00:00.000	168818054	10224303	148153	NULL	NULL	NULL	NULL
India	2020-12-29 00:00:00.000	169801749	10244852	148439	NULL	NULL	NULL	NULL
India	2020-12-30 00:00:00.000	170922030	10266674	148738	NULL	NULL	NULL	NULL
India	2020-12-31 00:00:00.000	172049274	10286709	148994	NULL	NULL	NULL	NULL
India	2021-01-01 00:00:00.000	173111694	10305788	149218	NULL	NULL	NULL	NULL
India	2021-01-02 00:00:00.000	173941658	10323965	149435	NULL	NULL	NULL	NULL
India	2021-01-03 00:00:00.000	174899783	10340469	149649	NULL	NULL	NULL	NULL
India	2021-01-04 00:00:00.000	175635761	10356844	149850	NULL	NULL	NULL	NULL
India	2021-01-05 00:00:00.000	176531997	10374932	150114	NULL	NULL	NULL	NULL
India	2021-01-06 00:00:00.000	177463405	10395278	150336	NULL	NULL	NULL	NULL
India	2021-01-07 00:00:00.000	178400995	10413417	150570	NULL	NULL	NULL	NULL
India	2021-01-08 00:00:00.000	179336364	10413417	150570	NULL	NULL	NULL	NULL
India	2021-01-09 00:00:00.000	180253315	10450284	150999	NULL	NULL	NULL	NULL
India	2021-01-10 00:00:00.000	181096622	10466595	151160	NULL	NULL	NULL	NULL
India	2021-01-11 00:00:00.000	181755831	10479179	151327	NULL	NULL	NULL	NULL
India	2021-01-12 00:00:00.000	182652887	10495147	151529	NULL	NULL	NULL	NULL
India	2021-01-13 00:00:00.000	183489114	10512093	151727	NULL	NULL	NULL	NULL
India	2021-01-14 00:00:00.000	184232305	10527683	151918	NULL	NULL	NULL	NULL
India	2021-01-15 00:00:00.000	184962401	10542841	152093	0	0	NULL	NULL
India	2021-01-16 00:00:00.000	185765491	10557985	152274	191181	191181	NULL	NULL
India	2021-01-17 00:00:00.000	186544868	10571773	152419	224301	224301	NULL	NULL
India	2021-01-18 00:00:00.000	187093036	10581823	152556	454049	454049	NULL	NULL
India	2021-01-19 00:00:00.000	187802827	10595639	152718	674835	674835	NULL	NULL
India	2021-01-20 00:00:00.000	188566947	10610883	152869	806484	806484	NULL	NULL
India	2021-01-21 00:00:00.000	189347782	10625428	153032	1043534	1043534	NULL	NULL
India	2021-01-22 00:00:00.000	190148024	10639684	153184	1390592	1390592	NULL	NULL
India	2021-01-23 00:00:00.000	190985119	10654533	153339	1582201	1582201	NULL	NULL
India	2021-01-24 00:00:00.000	191766871	10667736	153470	1615504	1615504	NULL	NULL
India	2021-01-25 00:00:00.000	192337117	10676838	153587	2023809	2023809	NULL	NULL
India	2021-01-26 00:00:00.000	193062694	10689527	153724	2029480	2029480	NULL	NULL
India	2021-01-27 00:00:00.000	193613120	10701193	153847	2355979	2355979	NULL	NULL
India	2021-01-28 00:00:00.000	194338773	10720048	154010	2928053	2928053	NULL	NULL
India	2021-01-29 00:00:00.000	195081079	10733130	154147	3500027	3500027	NULL	NULL
India	2021-01-30 00:00:00.000	195837408	10746174	154274	3744334	3744334	NULL	NULL
India	2021-01-31 00:00:00.000	196588372	10757610	154392	3758843	3758843	NULL	NULL
India	2021-02-01 00:00:00.000	197092635	10766245	154486	3950156	3950156	NULL	NULL
India	2021-02-02 00:00:00.000	197752057	10777284	154596	4138918	4138918	NULL	NULL
India	2021-02-03 00:00:00.000	198473178	10790183	154703	4449552	4449552	NULL	NULL
India	2021-02-04 00:00:00.000	199216019	10802591	154823	4959445	4959445	NULL	NULL
India	2021-02-05 00:00:00.000	199931795	10814304	154918	5416849	5416849	NULL	NULL
India	2021-02-06 00:00:00.000	200672589	10826363	154996	5775322	5775322	NULL	NULL
India	2021-02-07 00:00:00.000	201368378	10838194	155080	5812362	5812362	NULL	NULL
India	2021-02-08 00:00:00.000	201900614	10847304	155158	6259008	6259008	NULL	NULL
India	2021-02-09 00:00:00.000	202587752	10858371	155252	6611561	6611561	NULL	NULL
India	2021-02-10 00:00:00.000	203324655	10871294	155360	7017114	7017114	NULL	NULL
India	2021-02-11 00:00:00.000	204023840	10880603	155447	7505010	7505010	NULL	NULL
India	2021-02-12 00:00:00.000	204789784	10892746	155550	7967647	7967647	NULL	NULL
India	2021-02-13 00:00:00.000	205533398	10904940	155642	8052454	8044786	7668	NULL
India	2021-02-14 00:00:00.000	206230512	10916589	155732	NULL	NULL	NULL	NULL
India	2021-02-15 00:00:00.000	206716634	10925710	155813	8516771	8418653	98118	NULL
India	2021-02-16 00:00:00.000	207332298	10937320	155913	8857341	8641002	216339	NULL
India	2021-02-17 00:00:00.000	207977229	10950201	156014	9186757	8844641	342116	NULL
India	2021-02-18 00:00:00.000	208703791	10963394	156111	9846523	9381591	464932	NULL
India	2021-02-19 00:00:00.000	209474862	10977387	156212	10449942	9693000	756942	NULL
India	2021-02-20 00:00:00.000	210261480	10991651	156302	10838323	9964383	873940	NULL
India	2021-02-21 00:00:00.000	210931530	11005850	156385	11085173	10124531	960642	NULL
India	2021-02-22 00:00:00.000	211551746	11016434	156463	11424094	10308552	1115542	NULL
